,drop,alt,target,choice,drop_x,drop_y,drop_z,orientation,model_train_steps
150,octahedron,pyramid,pentagon,pyramid,0.7784086136696338,-0.1161062569793752,0.28267943385195105,"(0.3236147548308788, -0.3286410915674605, 0.10949648612426675, 0.8804993145457505)",5000
151,pipe,octahedron,cone,octahedron,0.11897883198165171,0.9627907218432803,0.9023155062490199,"(-0.20482469049881658, -0.3779099487722683, -0.37302447694927865, 0.8222430640496292)",5100
152,sphere,cone,pipe,cone,-0.1451872610707986,0.8082726940126099,0.5238265566779718,"(0.18338476161196923, -0.2589614212147708, 0.045964045834214526, 0.9472044752963836)",5200
153,pipe,dumbbell,torus,dumbbell,0.5520332856906135,0.8583007135579314,0.10789743175495956,"(-0.33482872885231096, 0.06006536582556884, -0.32769356880316824, 0.8814186287618554)",5300
154,torus,octahedron,bowl,octahedron,0.5467332660072618,-0.8072685040842886,1.0150528723600678,"(-0.23190073066885625, -0.24910478081982468, 0.15502945770526874, 0.9274344863824981)",5400
155,sphere,cone,pipe,cone,0.08665668825676928,-0.09337183050144583,0.3092365929950407,"(0.10588703068623702, -0.19799065565134993, 0.403342122537565, 0.8870754022032695)",5500
156,cone,sphere,triangular_prism,triangular_prism,1.0731662050174515,-0.09759946192306991,0.5648106681415233,"(-0.44034414344738104, -0.35274901945236986, -0.26021775638779515, 0.7835508176675499)",5600
157,torus,octahedron,bowl,bowl,-0.34012750978209033,-0.5647426955417123,0.4750547991107444,"(-0.3655927770577973, -0.21592007361989862, -0.24350854888055554, 0.8720229525610157)",5700
158,bowl,triangular_prism,torus,torus,1.0491572373294058,0.691010137620198,0.6288116021082931,"(0.1846595206007524, 0.3895393281798386, 0.1130776582687039, 0.8951946249018515)",5800
159,pyramid,sphere,triangular_prism,sphere,0.9796540601676017,0.5690535004351364,0.07512228622073498,"(0.0105587252523918, -0.280785919232827, 0.44226847801727215, 0.8517313979382858)",5900
160,dumbbell,octahedron,pentagon,pentagon,0.3998502120097301,0.8250395329957647,0.08626955310958075,"(-0.128020701596445, 0.4671308197851204, 0.3557396476000955, 0.7992801763430613)",6000
161,torus,dumbbell,cone,dumbbell,-0.5837551514752582,-0.29214122874560944,1.2411220298705274,"(-0.005912349587909106, -0.51351476908423, 0.2878498940314655, 0.808337840609231)",6100
162,torus,octahedron,bowl,bowl,0.1125236619637339,0.9727813549854426,0.07147536305827343,"(0.4265115146764209, -0.059867597093057424, 0.08677858317160986, 0.898316912993102)",6200
163,sphere,pentagon,bowl,bowl,0.13719087410768593,0.23686414967619307,0.718440059152109,"(0.2932747575563923, -0.04867649421893059, -0.24921764500800214, 0.9216892539828481)",6300
164,torus,octahedron,bowl,octahedron,-0.9550522516615478,-1.0232087888903811,0.18033381621360633,"(0.3557064812412463, -0.24301366221968967, -0.3691922380350372, 0.8234769884776537)",6400
165,torus,dumbbell,cone,cone,-0.516617578609697,-0.9788926444209095,0.43973307279855595,"(0.35595958998281113, -0.00821208867394753, 0.04442720786988062, 0.933408568152107)",6500
166,triangular_prism,cone,pentagon,pentagon,-0.5769686178835688,-0.28713122182306405,1.0035244192082358,"(0.14628184963105853, -0.338231368967875, 0.17982727571151097, 0.9120654101679384)",6600
167,torus,octahedron,bowl,bowl,-0.06536069691694531,0.30920105222116423,0.12247794993558875,"(-0.5265250171411506, 0.20675678867138322, 0.45655664957930614, 0.6867161439690541)",6700
168,pipe,dumbbell,torus,torus,-0.3372662840305179,-0.5783973812612513,1.0730156889559452,"(0.013751064501404092, -0.47432952543751417, 0.009282870694673486, 0.880191023491473)",6800
169,pyramid,sphere,triangular_prism,sphere,-0.5821673301405337,-0.35889159874839305,0.05523182185923828,"(-0.12394790972538033, -0.452614345617426, -0.17256818590249268, 0.8660238974937938)",6900
170,torus,dumbbell,cone,cone,-0.7955716395486814,0.8372132836697213,1.3281917520294464,"(-0.2507058897543898, 0.4070861177158795, -0.1148509195644774, 0.8707678886366141)",7000
171,pipe,octahedron,cone,cone,-1.0197398058123748,0.8016148169542365,0.4813826680227331,"(-0.24684098924423867, 0.12053305806283025, 0.4192822164587457, 0.8652997925022227)",7100
172,octahedron,pyramid,pentagon,pyramid,-0.7430355438071188,-0.11483210610677738,1.3842625776148882,"(-0.22525295672772025, -0.3153029034227445, 0.36919357161542343, 0.8447137333182494)",7200
173,pentagon,sphere,bowl,bowl,-0.09773808572182202,0.10815257569497674,0.4317663204119654,"(0.26734715802974607, -0.24743248554175676, 0.37520974304276705, 0.8523616080736081)",7300
174,bowl,triangular_prism,pyramid,triangular_prism,0.30443267774281485,1.1828487586616538,0.25495392622022617,"(-0.26956730178127875, -0.1546273550007, -0.4524362935960124, 0.8358978712336522)",7400
175,cone,octahedron,torus,octahedron,0.12030893520921426,0.6014635121239229,0.12112736363237896,"(0.3276017276858721, -0.37688642945979983, 0.1992723634525755, 0.8431632418875361)",7500
176,dumbbell,octahedron,pentagon,octahedron,-0.543808018113114,-0.3691022134676252,0.28414459779608936,"(0.03913799979468907, -0.40614373625941613, -0.16345292290780394, 0.8982196972134424)",7600
177,cone,sphere,triangular_prism,sphere,-0.31195696557267016,-0.9899025408797135,0.25356517377721927,"(0.33298088928304065, 0.3791218010349437, 0.10573189676994277, 0.856861221760984)",7700
178,torus,dumbbell,cone,dumbbell,-0.33348074035437486,-0.9515501260958671,0.15466228015708625,"(-0.29581580782701344, 0.15555269551307388, -0.09843548646477959, 0.9373402913364551)",7800
179,cone,sphere,triangular_prism,sphere,-0.3295556746455639,-0.7953395698959272,0.16349249056686752,"(-0.20329131223094954, -0.32798417973058563, -0.40765579720343714, 0.8275963818337436)",7900
180,octahedron,pyramid,pentagon,pyramid,1.009386510701185,0.1004789626282905,1.182027792192602,"(0.40155666980267646, -0.2939047818941655, 0.464977141582918, 0.7322352613211864)",8000
181,pentagon,sphere,bowl,sphere,-0.7689466833639708,0.5327810787726612,0.5321350524217705,"(-0.2615559176728778, 0.4886182461920988, -0.05596259760642719, 0.8304871456486231)",8100
182,cone,sphere,triangular_prism,sphere,1.0195932559943746,0.32083506260394884,0.26927669574370344,"(-0.2574797497792928, 0.20795897196235466, -0.22995513998647862, 0.9151928092089406)",8200
183,octahedron,pyramid,pentagon,pentagon,0.5708023804607694,0.34826882354958155,0.4150534761251138,"(-0.2862501956707761, 0.4942247621510782, -0.06674278700270285, 0.8181369752909744)",8300
184,bowl,triangular_prism,torus,triangular_prism,-0.7339541317875238,0.7868436640231063,0.20473334800403625,"(-0.10543311730428545, -0.12077662678949351, -0.05484527422133414, 0.9855398825478545)",8400
185,pyramid,dumbbell,torus,dumbbell,-0.8176293105413639,-0.7368419044531578,0.11083761999437278,"(-0.03340618282224357, -0.22534966574327803, 0.34687578236718575, 0.90982347007856)",8500
186,pipe,dumbbell,torus,torus,0.9675125856964839,0.9448010785436763,0.43295257687249866,"(-0.22828254497747538, 0.241756588422851, -0.2241265930745545, 0.9160830212865776)",8600
187,pipe,dumbbell,torus,dumbbell,-0.11270549491420964,0.005115820503133098,0.309906600188531,"(0.2848071647893331, -0.38744655223331087, -0.29004724086279576, 0.827431354321953)",8700
188,pentagon,sphere,bowl,bowl,0.29529856979968366,0.06692683936564242,0.42664309616736773,"(-0.1305674487367622, 0.20539533992268016, -0.24081318498217735, 0.939560485337245)",8800
189,pentagon,sphere,bowl,bowl,0.128320183105744,0.9867567622211663,0.3440558691678377,"(0.11850552378522775, -0.41080727904363706, -0.13548165607700124, 0.8937776799539051)",8900
190,octahedron,sphere,pipe,pipe,-0.5674808587025988,0.3462610983334657,0.3590512055872495,"(-0.04314571107264891, 0.00470253903797586, -0.17256462914117818, 0.9840415552770113)",9000
191,octahedron,pyramid,pentagon,pentagon,-0.3370231314410053,0.38471813539771893,0.1736669011695381,"(0.165905386721959, 0.19128641008451036, -0.23803314290310643, 0.9376700564981731)",9100
192,octahedron,pyramid,pentagon,pentagon,0.9988498879359544,-1.0017905728040701,0.11010082061860382,"(0.24823428397482708, 0.022908385723106505, 0.44260395519191825, 0.8613690759317615)",9200
193,torus,octahedron,bowl,bowl,-0.5822046509950017,0.7105585551476642,0.5896788217694949,"(0.09216834610168988, 0.2610271081127212, 0.3570618994808763, 0.8921191875227757)",9300
194,pentagon,sphere,bowl,bowl,-0.33181826167861134,0.24458717816857461,0.847680481962201,"(-0.1298949893963486, 0.32130369995842534, 0.41748861819191224, 0.8399967129715189)",9400
195,sphere,cone,pipe,pipe,1.0223051383810797,0.10921702341261703,0.6848812978267773,"(0.21596691105464527, -0.015014654784726477, 0.10533182338093848, 0.9705864518189286)",9500
196,dumbbell,octahedron,pentagon,pentagon,1.0589539721358694,-0.5428491507198722,0.6418766167426937,"(-0.30551942860870823, -0.022258312533386324, -0.46330436153894583, 0.8315717135910554)",9600
197,sphere,pentagon,bowl,bowl,-0.827383221125072,0.7680841187781641,0.3485706331954399,"(0.20104709707652726, 0.08684487394052941, 0.07815330253412871, 0.9725893758058248)",9700
198,pyramid,dumbbell,torus,dumbbell,-0.13287535890688315,0.17640154673187888,0.48354610987565716,"(-0.0022861558643396157, 0.11665277168879831, -0.11944949279658723, 0.9859608121113755)",9800
199,bowl,triangular_prism,torus,triangular_prism,0.32994706106793176,-0.0671200952314716,0.153406459792657,"(0.21217449285613296, -0.07183582133715996, -0.29734895120870786, 0.9281191736889934)",9900
200,pipe,octahedron,cone,octahedron,1.0051239446680822,0.8077143698976539,0.789090002077828,"(-0.23833563250591447, -0.13994653934373252, 0.446273235561635, 0.8511470446550751)",10000
201,pyramid,dumbbell,torus,torus,-0.32552576124803817,0.47473223872207226,0.5213434772587718,"(-0.3394665894393982, -0.27584533288315244, -0.47789657487527776, 0.7617654827461297)",10100
202,pentagon,pyramid,pipe,pipe,0.35751275942773564,-0.7750935432078923,0.5142682884426119,"(0.15609592771372252, 0.2530151693227621, 0.2998878993776411, 0.9064682196583795)",10200
203,dumbbell,pyramid,pipe,pipe,0.34667763414083513,0.5368797896722367,0.4850794001158225,"(-0.3043465691927526, -0.41322259532798045, -0.231779341518958, 0.8263767841463405)",10300
204,pipe,octahedron,cone,cone,0.0816682769858682,-0.3571345453897941,0.4114460948235267,"(0.033760775953985536, 0.32909650384903755, -0.07635799264126486, 0.940598297957806)",10400
205,pentagon,pyramid,pipe,pipe,1.016224437743605,-0.7567034977452296,0.5915627689734297,"(0.06817499132377201, 0.012166241451144926, -0.4776621510100096, 0.8758099237959381)",10500
206,dumbbell,octahedron,pentagon,octahedron,0.982059829156016,-0.5172790532814732,0.267148948437915,"(0.3881229484865001, 0.052279485960577424, 0.29006920107060635, 0.8732051825293432)",10600
207,torus,octahedron,bowl,octahedron,0.3298265775283425,-0.1593709492408608,0.6612319686233469,"(0.040871781532012194, 0.09209502030798135, 0.2421730427871625, 0.9649871616016863)",10700
208,cone,octahedron,torus,torus,-0.996030925577794,0.7850425700269809,0.3930425606938771,"(-0.3969551434037053, 0.20775673722274984, 0.0008468914967269782, 0.8940151201398631)",10800
209,triangular_prism,dumbbell,bowl,bowl,-0.720413045217309,-0.8754201989192134,0.44784702695011547,"(-0.4115400689326232, -0.41132256720715155, -0.24362615661543832, 0.7759476871425289)",10900
210,triangular_prism,dumbbell,bowl,bowl,-0.9956059112296077,-0.40827480975286745,0.21998570102971665,"(0.33045148287847825, 0.00710905482284533, -0.2897011037848853, 0.8982341283144165)",11000
211,bowl,triangular_prism,torus,triangular_prism,0.36214086304228466,-0.8128479584280683,0.38263373362693676,"(-0.14240840767490728, 0.39318370974997296, 0.021742616120443335, 0.9081044402793026)",11100
212,dumbbell,pyramid,pipe,pipe,0.5471718182925885,0.98371346404044,0.21562379116025113,"(-0.08045371251733291, 0.27990577934609473, -0.25808478571499266, 0.9211797860424858)",11200
213,octahedron,pyramid,pentagon,pyramid,-0.9796527763064097,0.09356907809918587,1.266825500303912,"(-0.14932500688056122, 0.2975757994970601, -0.3883332534268687, 0.8592717673452964)",11300
214,sphere,pentagon,bowl,bowl,0.9749084257404337,0.005252658828914306,0.2554669398180398,"(-0.47779930142769245, -0.1357225382220045, -0.450854168335686, 0.741631808290423)",11400
215,pipe,dumbbell,torus,torus,0.3401974648879391,0.945293145999155,0.05911737124907075,"(-0.15559170689556717, 0.09338873370383778, -0.33355969510783584, 0.9250987487625767)",11500
216,bowl,triangular_prism,pyramid,pyramid,1.047045355980717,0.36026863127267084,0.7949935016485606,"(0.3127436251089964, -0.20012670877236682, -0.231049673460187, 0.8993090535425321)",11600
217,sphere,pentagon,bowl,bowl,0.9500805595573644,0.021544439157253247,0.06577054927191406,"(0.4731575965758063, 0.0888721777413845, -0.49309800762036915, 0.7246226464215237)",11700
218,octahedron,sphere,pipe,pipe,0.09796513195975907,0.35582979795712366,0.10212767502579975,"(-0.37687388059839694, 0.1859280567509487, 0.06767059807760177, 0.9048853662157107)",11800
219,pentagon,sphere,bowl,sphere,0.3175918275061904,-0.5301863398272798,0.07963886452739542,"(-0.22264586130209385, -0.10587909456314341, -0.30146237099661644, 0.9210531345436245)",11900
220,triangular_prism,cone,pentagon,cone,-0.5658185216047088,-0.5189334531956834,0.37444366923521216,"(0.20973729919351178, 0.07673317691721573, 0.4286280252699474, 0.8754429169514069)",12000
221,triangular_prism,dumbbell,bowl,bowl,-0.9433222844211809,0.7203504689686462,0.2377267503406685,"(0.5256068832281493, -0.20440347620507027, 0.5420936763007057, 0.6229695573085893)",12100
222,triangular_prism,dumbbell,bowl,bowl,-0.30456199759794506,-1.0598450286916876,0.42456935297628356,"(-0.0043136604127276615, -0.263149444946623, 0.35062950557783135, 0.8987728922126954)",12200
223,cone,octahedron,torus,torus,-0.9525971583205072,0.9820587097557348,0.13774607461061722,"(-0.0896773958830324, -0.3535913339314026, 0.2333148220657295, 0.901385226770822)",12300
224,dumbbell,pyramid,pipe,pipe,0.5667788967024008,0.7603366131179072,0.7412636174324648,"(0.18212598867928412, -0.5100650404902902, -0.210839565406412, 0.813763145132825)",12400
225,pipe,dumbbell,torus,torus,-0.12705276179150157,-1.0957456570811686,0.36887356150076495,"(0.1434795372245769, -0.4640752800380047, -0.27621612839641274, 0.8293083909313623)",12500
226,pipe,octahedron,cone,cone,-1.0007120679274757,0.30941837867204547,0.32645133877381893,"(-0.05908808748361662, -0.29812407857819495, -0.1521673291694237, 0.9404657014601197)",12600
227,octahedron,sphere,pipe,pipe,-0.775532325145809,0.12425478547264171,0.3435315512316031,"(-0.2982195264301297, 0.4159227955918271, -0.017802655470918558, 0.8589274751811424)",12700
228,pipe,dumbbell,torus,torus,-0.7882393723290224,-0.35810416247223564,0.625466832876306,"(0.39880385219302633, 0.21284129662211984, 0.2731103348293762, 0.8491553538296769)",12800
229,pipe,dumbbell,torus,torus,0.5937842137008978,-0.2088723479367624,1.1724325801530493,"(0.2146927284421893, 0.2814668397566559, -0.23293699899159384, 0.9057724907349746)",12900
230,pentagon,pyramid,pipe,pyramid,0.34361412626284915,0.7724198970108309,1.2929319923223541,"(-0.23277796746207466, 0.1056499261932852, 0.042280387012863456, 0.965849304929926)",13000
231,pyramid,dumbbell,torus,dumbbell,-1.0273622633602877,-0.21300680996834534,1.1240338714403861,"(-0.32910960162216774, 0.27907341554998477, 0.17123828155773987, 0.8857100822405239)",13100
232,pipe,octahedron,cone,octahedron,0.8125400250281237,0.11787322524294426,0.26000289646261276,"(0.37912994715605314, 0.1628424147543882, 0.4283598219409827, 0.803897191233492)",13200
233,pyramid,dumbbell,torus,torus,0.5796032026998074,-0.611399880075617,0.8712804973229787,"(0.20031037843855912, 0.36465124081431555, -0.1987441973987338, 0.8873589853394817)",13300
234,bowl,triangular_prism,pyramid,triangular_prism,0.850280397272419,-0.11127529635646108,0.4592962100771871,"(-0.4130942259341561, 0.0004098710714257176, 0.07695667984602282, 0.9074308028343769)",13400
235,sphere,pentagon,bowl,bowl,-0.28421847871540795,-1.070941198557999,0.06609537831063057,"(0.3949340693912849, 0.3133547865549745, -0.12596305593283774, 0.8543823307613442)",13500
236,bowl,triangular_prism,torus,torus,-0.13393848236661132,-0.5764244562651059,0.07322557043218889,"(-0.32789599759120946, -0.33484338302309447, 0.3531048112693703, 0.8097413882640168)",13600
237,dumbbell,octahedron,pentagon,octahedron,-0.7894614783785675,0.7301332463501907,1.2728535313652831,"(0.2963969518676661, -0.03817660000030577, 0.34448121376264784, 0.8899573515065686)",13700
238,triangular_prism,dumbbell,bowl,dumbbell,-0.8059660456274962,0.8777557719405816,0.1458551167421297,"(0.3198589229102235, -0.36787647554031544, 0.46220986740624753, 0.740755834706043)",13800
239,sphere,cone,pipe,pipe,-0.07392015087599642,-1.0026822128502,0.2093378167633359,"(0.4719877892589293, 0.09244485959444422, -0.11010513314403768, 0.8698036182842457)",13900
240,octahedron,pyramid,pentagon,pentagon,-0.07963773173077117,1.0183816091970253,0.18330469388311965,"(0.2908709514219682, -0.037404303899197126, -0.3575186366075898, 0.8866653439415266)",14000
241,pentagon,pyramid,pipe,pipe,0.09285685772235758,0.5455388608770817,0.127990000851611,"(0.010683158883868957, -0.3128419375056621, 0.3772126616526436, 0.8716228543027619)",14100
242,bowl,triangular_prism,torus,torus,-0.722165651276904,-0.8493463381607746,1.1772783053769067,"(-0.1330755362992648, -0.43674836486699403, 0.24418965837161, 0.8555192447683608)",14200
243,pyramid,sphere,triangular_prism,sphere,-0.35027215467590134,-0.5366163334568435,1.0034060361169361,"(0.07808371484143209, -0.16798583512597426, 0.11241770331370425, 0.9762407247473662)",14300
244,torus,dumbbell,cone,dumbbell,0.5116528908821383,-0.2271061986797132,0.2024932697330885,"(0.47142509764833007, 0.12514747959336614, -0.08080118044385919, 0.8692339471612746)",14400
245,sphere,pentagon,bowl,bowl,-0.16452302568738741,-0.0008332798337054685,0.48949641629903895,"(-0.03020671369056928, -0.33370362292977046, 0.04768856707444077, 0.9409863160864499)",14500
246,dumbbell,octahedron,pentagon,octahedron,-0.34149821814202,0.7545129129677222,1.0563907542345747,"(-0.37461547522149286, -0.02226635915566798, -0.15811634456506704, 0.9133272560018708)",14600
247,octahedron,pyramid,pentagon,pentagon,-0.5397637990996317,-0.06521253191912094,0.5968316723631776,"(0.12055553754754654, 0.16872696010667115, 0.0802058459962465, 0.974969023901688)",14700
248,bowl,triangular_prism,torus,triangular_prism,-0.3311642514871455,-0.28166047125284793,0.5525834893333037,"(-0.10149671117841716, 0.037774592302234476, -0.026075597406484623, 0.9937764139967601)",14800
249,dumbbell,pyramid,pipe,pipe,-0.9908374967017343,0.09336292051365104,0.41530974724412284,"(0.24704866918860816, 0.34422739460582835, 0.3111166353835785, 0.850694360532984)",14900
250,sphere,pentagon,bowl,pentagon,0.1105804787050942,-0.114556118582899,0.2845330319760959,"(0.006107032695867447, -0.009620525699004758, 0.22132892450412908, 0.9751326354987674)",15000
251,sphere,pentagon,bowl,bowl,-1.0257390183041162,0.7435518052795533,0.4114021535836605,"(-0.27195520624518227, 0.36793883501212654, 0.1847040810249202, 0.869796402578672)",15100
252,torus,dumbbell,cone,dumbbell,0.2864223957328992,0.4090151731647235,0.5522173970774925,"(-0.3319097219669316, 0.1553378480305153, -0.14326174876187583, 0.9193378926024816)",15200
253,pipe,octahedron,cone,cone,-0.5530658477259625,0.5352760940455202,0.42359999075323174,"(0.22240195543033703, 0.39775750164377327, -0.02300823086451845, 0.8898297373202084)",15300
254,pipe,dumbbell,torus,torus,-0.7571027974103741,0.04952350684983635,0.18811694485841357,"(0.25920440903615705, -0.10710175023701973, -0.039009055873902965, 0.9590727725215696)",15400
255,pyramid,dumbbell,torus,torus,0.7842122610740507,0.058828437057898225,0.34402256065624237,"(-0.3266901653029239, -0.2722417503269069, -0.1721923958405523, 0.888542482995597)",15500
256,pipe,dumbbell,torus,torus,0.8116262658320708,-0.37249730685294224,0.3055272075116596,"(0.2022522650632598, 0.06718124802722299, 0.3603219324586735, 0.9081568180548626)",15600
257,octahedron,pyramid,pentagon,pentagon,-0.7267306553686984,0.567106604066898,1.429206767025955,"(-0.2351598833099747, 0.22911869337227478, 0.03194633630053185, 0.9440253625967864)",15700
258,octahedron,sphere,pipe,pipe,0.14014988169431417,0.5348073148498509,0.5351511216673291,"(-0.26404934379195144, -0.07391158723408574, 0.10256951803171019, 0.9561874896098154)",15800
259,pipe,octahedron,cone,cone,0.980485241257619,0.8175352212209102,0.17293811116725713,"(0.0883843659227528, -0.367535730336078, -0.08668921853414167, 0.9217324287322751)",15900
260,pyramid,sphere,triangular_prism,triangular_prism,1.057148129999712,0.1378160832691095,0.2806182463804779,"(-0.29791814805984307, -0.23818154952360354, -0.06585707769499523, 0.9220505256441233)",16000
261,pipe,octahedron,cone,octahedron,-1.0278727439943969,-0.11833156591234403,0.24493224679722517,"(-0.321420706571383, 0.24896162610513445, -0.1697159912154321, 0.8977211819044951)",16100
262,dumbbell,octahedron,pentagon,pentagon,0.763229123123047,-0.5164015501640054,0.33950427790766013,"(-0.2648466173380885, -0.4983672963817338, 0.02912799387913081, 0.8250077982384836)",16200
263,pentagon,pyramid,pipe,pipe,-0.9615778073979673,0.7798958843424214,1.3831884865249606,"(-0.24751455235362851, 0.1900253500180417, -0.23168313394113146, 0.9213847394931823)",16300
264,pyramid,sphere,triangular_prism,triangular_prism,0.12456227617027332,-0.12359354836472526,0.34276039713653894,"(-0.16751466712261015, 0.4469587020416848, 0.10419639124189198, 0.8725307255450551)",16400
265,cone,sphere,triangular_prism,sphere,-0.08389768103406335,-0.11435069478805525,1.3384076969138567,"(-0.12468556099162706, -0.3810138916721163, -0.26916956629010974, 0.8756881121816524)",16500
266,octahedron,pyramid,pentagon,pentagon,-0.7430741631103819,-0.9971512034720571,0.3675850985699934,"(0.376848095690946, 0.23442916318653056, -0.006867778593166637, 0.896092246277673)",16600
267,triangular_prism,dumbbell,bowl,bowl,-0.3899900155118685,-0.670050912161868,0.2975202276174294,"(0.21953057333177858, -0.28185628812883956, 0.01787133330666099, 0.9338329484767045)",16700
268,triangular_prism,cone,pentagon,cone,-0.989146221270408,0.1253170636028735,1.4160991758715231,"(-0.36644209777376324, 0.05149347400157927, -0.17780507789000527, 0.9118409759332718)",16800
269,octahedron,pyramid,pentagon,pentagon,-0.9443586187978067,0.5904016820444803,0.42490418613293834,"(-0.014733233472471732, 0.11903032949567957, -0.3618913069660933, 0.9244724952284781)",16900
270,dumbbell,pyramid,pipe,pipe,-1.0403842137222221,-0.9778769492025753,0.4073511382878141,"(0.011118144966937984, -0.045993751423361796, -0.4253894893689428, 0.9037725067830568)",17000
271,cone,octahedron,torus,torus,-0.5583134936201788,-0.7723344044821865,0.41819154134176517,"(-0.0759995321706205, -0.24048033054785628, 0.4046734594527508, 0.878995263322837)",17100
272,triangular_prism,cone,pentagon,pentagon,0.5940728049198931,-0.09656623115387969,0.19311916327394343,"(-0.11801148984107378, -0.3628153729172276, 0.21082341050684397, 0.899995435001026)",17200
273,bowl,triangular_prism,pyramid,pyramid,-0.8138152006957727,0.3638444620200063,1.4535913773814058,"(-0.2842550986043209, 0.2928321134108681, -0.2513979585141655, 0.877637430108631)",17300
274,torus,dumbbell,cone,dumbbell,0.966173674571087,-0.9757362199153045,0.05157140718176596,"(-0.49842926660717124, -0.0939887919729441, -0.5328052660294107, 0.6773868331051565)",17400
275,dumbbell,pyramid,pipe,pipe,-0.36176664011216253,0.5452646367838389,0.9303280980207402,"(-0.029287872591257473, 0.21593525401080899, 0.147787573102451, 0.9647139575184208)",17500
276,triangular_prism,dumbbell,bowl,bowl,-0.10631540694910445,0.6603561295969711,0.09302039072951372,"(-0.427081860732798, -0.1251355252752079, 0.2960769467420324, 0.8451512445444451)",17600
277,pipe,dumbbell,torus,dumbbell,-0.5369542597490933,-0.5439456152668997,0.19286893139268668,"(0.20367528985873978, 0.11998272200962379, -0.3313812214244465, 0.913404077507519)",17700
278,pentagon,pyramid,pipe,pipe,0.5221113330434058,0.09202881490121233,1.412387118597714,"(-0.06675374427364178, 0.3665797571629374, -0.3501003737526176, 0.8594143049554671)",17800
279,dumbbell,pyramid,pipe,pyramid,-0.996667015318431,0.5693309152292829,1.0256473430941022,"(0.2726685316933662, 0.3555920868456865, 0.08256187973556224, 0.8901627242316116)",17900
280,sphere,pentagon,bowl,pentagon,-0.9420693796181772,0.6007450190897891,1.4252486628621357,"(0.2205790300745364, -0.29303329590148436, -0.152415399785595, 0.9177395735679524)",18000
281,dumbbell,pyramid,pipe,pipe,-0.5769211243596276,0.7951860068915394,0.2685140944790637,"(0.08712857997601298, -0.2227070642204694, -0.41916775736971534, 0.8758473413097209)",18100
282,sphere,pentagon,bowl,bowl,0.39048281399686713,0.6809540351099619,0.12889087806191152,"(0.0023991746547616464, -0.48560375275119216, -0.26974965770346915, 0.8315157012611345)",18200
283,pyramid,dumbbell,torus,torus,-0.07233378613236835,-0.7886355168720035,1.1924844464865378,"(0.17495189898162933, -0.2661436736396001, 0.37445943733414766, 0.870826910364932)",18300
284,bowl,triangular_prism,torus,torus,1.0561351011088032,-0.791388401356318,0.8546443512984596,"(0.3464354919981413, 0.08232008554733458, -0.49726334547908807, 0.7911605517481457)",18400
285,pentagon,sphere,bowl,bowl,1.0299638382903595,-0.5795590451082467,1.449895411242909,"(0.39368050966464224, -0.310253674727344, 0.11775447552978976, 0.8572585357528213)",18500
286,cone,sphere,triangular_prism,triangular_prism,0.7707503628334028,0.7984531095169402,0.3936380299166692,"(0.08401896586460675, -0.3924257516368636, 0.17442588610549237, 0.899176541666651)",18600
287,pipe,octahedron,cone,octahedron,0.14296921404878363,-0.3551322933835035,0.12371707209111737,"(0.030355427414857344, 0.06688920875646205, 0.2705178534163656, 0.9599085752098465)",18700
288,cone,octahedron,torus,torus,-0.5430559880198644,0.9920566465510696,1.4495422776985054,"(0.15682613914573718, -0.33284744247885156, -0.20030082408556296, 0.9080185691859908)",18800
289,pyramid,sphere,triangular_prism,triangular_prism,0.5558891093643422,-0.2965168507950503,0.7844494515487781,"(-0.491230864780099, -0.23812544875674505, -0.5071338344598222, 0.6669361154472537)",18900
290,sphere,pentagon,bowl,pentagon,-0.7415899504530633,0.3713421220563116,1.2745026163620292,"(-0.21529555050082858, -0.42550995890375, -0.3062628128403836, 0.823888457425743)",19000
291,dumbbell,octahedron,pentagon,octahedron,0.36208213077073603,-0.14150786974850543,1.4481836205234526,"(-0.43070000298729355, -0.13408778764185617, 0.22577472243368, 0.8634487520067723)",19100
292,pentagon,pyramid,pipe,pipe,-0.964108685316683,-0.5346710943880801,0.2191531597277036,"(-0.06712097355435341, -0.1597350478456431, -0.4037521552112287, 0.8983115754353574)",19200
293,pyramid,dumbbell,torus,torus,-0.37472284125286165,-0.7948044155384703,0.13435407285498052,"(-0.26237304770462005, -0.10764223925038215, -0.14108494503000255, 0.9485086032573631)",19300
294,pentagon,sphere,bowl,bowl,-0.9684839800805711,-0.40809335767718985,0.22997984205532535,"(-0.31140431317696826, 0.21235769777134933, -0.17945528229753505, 0.9086954184915564)",19400
295,pentagon,pyramid,pipe,pipe,0.9881741895548151,-0.33472919265398043,0.3985635364116678,"(-0.042230234935159185, -0.20804824108928155, -0.3615947890639604, 0.9078445600204736)",19500
296,cone,octahedron,torus,torus,0.1519589293388413,0.3299170558159431,0.13669963791834316,"(-0.06053516246487548, 0.2884172246025561, 0.22351716894460827, 0.9290807682031188)",19600
297,cone,sphere,triangular_prism,triangular_prism,-0.4996258317053711,1.0461341769497725,0.06251753221771944,"(0.11550768891140499, -0.24437092182579914, 0.0508452923401697, 0.9614341280686878)",19700
298,pentagon,sphere,bowl,sphere,-0.973721860028034,0.13189938009011962,1.4056402118087596,"(0.3459259477606966, 0.02682003425197718, 0.0024768335796708407, 0.9378751461276736)",19800
