avg_len,len_std,len_inverse_sharpe_ratio,obj_final_position_std_objects=drop,obj_final_position_std_objects=target,obj_final_position_invstd_objects=drop,obj_final_position_invstd_objects=target,avg_final_radius_objects=drop,avg_final_radius_objects=target,avg_max_radius_objects=drop,avg_max_radius_objects=target,max_radius_std_objects=drop,max_radius_std_objects=target,normed_velocity_std_after_first_collision_objects=drop,normed_velocity_std_after_first_collision_objects=target,support_probability,support_std,support_response_sharpness_C=1,support_response_sharpness_accuracy_C=1,support_response_sharpness_C=0.1,support_response_sharpness_accuracy_C=0.1,support_response_sharpness_C=10.0,support_response_sharpness_accuracy_C=10.0,support_response_sharpness_C=0.01,support_response_sharpness_accuracy_C=0.01,support_response_sharpness_C=100.0,support_response_sharpness_accuracy_C=100.0,support_response_sharpness_C=0.001,support_response_sharpness_accuracy_C=0.001,support_response_sharpness_C=1000.0,support_response_sharpness_accuracy_C=1000.0,support_response_sharpness_C=0.0001,support_response_sharpness_accuracy_C=0.0001,support_response_sharpness_C=10000.0,support_response_sharpness_accuracy_C=10000.0,support_response_sharpness_C=1e-05,support_response_sharpness_accuracy_C=1e-05,support_response_sharpness_C=100000.0,support_response_sharpness_accuracy_C=100000.0,support_response_sharpness_GridSearchCV,support_response_sharpness_accuracy_GridSearchCV,support_response_linearity_r,support_response_linearity_pv,drop_object,target_object,condition
278.68,31.744631042114822,0.11391068983104212,1.9168336391448975,0.31645604968070984,-0.9168336391448975,0.6835439503192902,1.8660098314285278,0.1575728952884674,1.940234661102295,0.16852937638759613,0.46294236183166504,0.23859618604183197,0.2860805094242096,0.9986828565597534,0.004,0.063118935352238,0.0,0.996,0.0,0.996,0.0,0.996,0.0,0.996,0.0,0.996,0.0,0.996,0.0,0.996,0.0,0.996,0.0,0.996,0.0,0.996,0.0,0.996,0.0,0.996,0.06552137436079108,0.6978816307272275,pipe,octahedron,contain
205.72,47.403054753886906,0.23042511546707617,0.9906783103942871,0.006107774563133717,0.00932168960571289,0.9938922254368663,0.9193347692489624,0.0018648626282811165,0.9630151391029358,0.002496872330084443,0.3188552260398865,0.006394507363438606,0.9597436189651489,0.9680928587913513,0.14,0.34698703145794946,0.0,0.86,0.0,0.86,0.0,0.86,0.0,0.86,0.0,0.86,0.0,0.86,0.0,0.86,0.0,0.86,0.0,0.86,0.0,0.86,0.0,0.86,0.0,0.86,0.052855115572584675,0.5946510922342689,pyramid,torus,contain
197.312,47.17099379915586,0.23906804350042501,1.224733591079712,0.0358109287917614,-0.22473359107971191,0.9641890712082386,1.109201431274414,0.0059119416400790215,1.1370126008987427,0.007227099500596523,0.4234636127948761,0.026654783636331558,0.9960467219352722,0.9000779986381531,0.052,0.22202702538204666,0.0,0.948,0.0,0.948,0.0,0.948,0.0,0.948,0.0,0.948,0.0,0.948,0.0,0.948,0.0,0.948,0.0,0.948,0.0,0.948,0.0,0.948,0.0,0.948,0.058454150230479195,0.6426344870204136,pyramid,dumbbell,contain
285.472,33.60216088289561,0.11770737894748212,1.3366180658340454,0.33117160201072693,-0.3366180658340454,0.6688283979892731,0.883969247341156,0.081208236515522,1.0173643827438354,0.12292409688234329,0.9178742170333862,0.3131277561187744,0.7585363388061523,0.7947410345077515,0.74,0.4386342439892262,0.851851851851852,0.744,0.8505747126436781,0.74,0.8632075471698114,0.768,0.8505747126436781,0.74,0.8632075471698114,0.768,0.8505747126436781,0.74,0.8505747126436781,0.74,0.8505747126436781,0.74,0.8505747126436781,0.74,0.8505747126436781,0.74,0.8505747126436781,0.74,0.8632075471698114,0.768,0.3358681083829139,0.9999999475679149,sphere,bowl,contain
298.756,17.339217514063318,0.05803805618653122,2.2894816398620605,0.049766894429922104,-1.2894816398620605,0.9502331055700779,1.9796438217163086,0.006710896268486977,1.9866963624954224,0.007684885524213314,1.179006814956665,0.042045965790748596,0.48418503999710083,0.8996517658233643,0.148,0.355099985919459,0.0,0.852,0.0,0.852,0.0,0.852,0.0,0.852,0.0,0.852,0.0,0.852,0.0,0.852,0.0,0.852,0.0,0.852,0.0,0.852,0.0,0.852,0.0,0.852,0.3637249939034204,0.9999999969036083,sphere,pentagon,contain
273.42,40.40984533501706,0.14779403604351202,1.0519918203353882,0.13831524550914764,-0.051991820335388184,0.8616847544908524,1.0332047939300537,0.06531757861375809,1.0748924016952515,0.11020679026842117,0.4648483097553253,0.08904002606868744,0.797242283821106,0.6680880188941956,0.188,0.3907121702737195,0.0,0.812,0.0,0.812,0.0,0.812,0.0,0.812,0.0,0.812,0.0,0.812,0.0,0.812,0.0,0.812,0.0,0.812,0.0,0.812,0.0,0.812,0.0,0.812,0.1723408617534382,0.9937003331279505,triangular_prism,bowl,contain
193.604,46.41541967924022,0.23974411520030692,1.1192954778671265,0.03865324705839157,-0.11929547786712646,0.9613467529416084,1.153604507446289,0.006163350306451321,1.1820439100265503,0.007181420922279358,0.4976293742656708,0.028772545978426933,0.8961908221244812,0.9327954649925232,0.024,0.15304901175767194,0.0,0.976,0.0,0.976,0.0,0.976,0.0,0.976,0.0,0.976,0.0,0.976,0.0,0.976,0.0,0.976,0.0,0.976,0.0,0.976,0.0,0.976,0.0,0.976,0.004286308539640477,0.05376312340647349,triangular_prism,dumbbell,contain
183.436,63.855320091594564,0.3481068061427122,0.7346785068511963,0.01448333915323019,0.2653214931488037,0.9855166608467698,0.5706945061683655,0.006356095429509878,0.7264947295188904,0.006751303561031818,0.47319963574409485,0.013389908708631992,0.8510099649429321,0.7420633435249329,0.012,0.10888526071052959,0.0,0.988,0.0,0.988,0.0,0.988,0.0,0.988,0.0,0.988,0.0,0.988,0.0,0.988,0.0,0.988,0.0,0.988,0.0,0.988,0.0,0.988,0.0,0.988,0.07549719286074372,0.765730031869328,bowl,torus,support
232.996,69.53545846544768,0.29844056750093423,1.200713038444519,0.02324107103049755,-0.20071303844451904,0.9767589289695024,1.0430904626846313,0.0056051588617265224,1.1701186895370483,0.0059993695467710495,0.5625611543655396,0.022567864507436752,0.6704676151275635,0.9716294407844543,0.008,0.08908422980528036,0.0,0.992,0.0,0.992,0.0,0.992,0.0,0.992,0.0,0.992,0.0,0.992,0.0,0.992,0.0,0.992,0.0,0.992,0.0,0.992,0.0,0.992,0.0,0.992,0.037428372287795754,0.4441623171890988,bowl,triangular_prism,support
245.676,67.92939734754019,0.27649993221779984,1.0198616981506348,0.15344297885894775,-0.019861698150634766,0.8465570211410522,0.9634405970573425,0.034590717405080795,0.9834349155426025,0.05044560879468918,0.4985019862651825,0.14713038504123688,0.8341285586357117,0.9038143157958984,0.096,0.2945912422323515,0.0,0.904,0.0,0.904,0.0,0.904,0.0,0.904,0.0,0.904,0.0,0.904,0.0,0.904,0.0,0.904,0.0,0.904,0.0,0.904,0.0,0.904,0.0,0.904,0.14166728792813263,0.9749116965742435,cone,triangular_prism,support
293.092,30.546939879470738,0.10422304218290072,1.321547269821167,1.1104626655578613,-0.321547269821167,-0.11046266555786133,1.2085583209991455,0.5607461333274841,1.243255376815796,0.5641640424728394,0.521403431892395,0.8898999691009521,0.9396317601203918,0.9980995655059814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cone,sphere,support
194.112,56.43555134841867,0.2907370556607457,1.0322184562683105,0.09131687879562378,-0.03221845626831055,0.9086831212043762,0.8231626749038696,0.022591520100831985,0.8677352070808411,0.024134567007422447,0.5771885514259338,0.06712771952152252,0.9725598096847534,0.8905552625656128,0.372,0.48333839077813795,0.6037735849056604,0.748,0.4159999999999999,0.708,0.6547619047619048,0.768,0.0,0.628,0.6547619047619048,0.768,0.0,0.628,0.4285714285714286,0.712,0.0,0.628,0.5619335347432024,0.42,0.0,0.628,0.543859649122807,0.376,0.6037735849056604,0.748,0.5666498417401474,1.0,dumbbell,pentagon,support
192.004,33.81413881795602,0.17611163735107613,1.1645623445510864,0.08867579698562622,-0.16456234455108643,0.9113242030143738,1.074399471282959,0.033251166343688965,1.1207194328308105,0.03478684276342392,0.4119150936603546,0.06375434249639511,0.7140040397644043,0.9993091225624084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dumbbell,octahedron,support
239.42,41.86726167305428,0.1748695249897848,1.95864737033844,0.10603020340204239,-0.9586473703384399,0.8939697965979576,1.6640549898147583,0.029351193457841873,1.7661864757537842,0.031090153381228447,0.9606810212135315,0.09114360809326172,0.8440449237823486,0.9786182045936584,0.02,0.13999999999999999,0.0,0.98,0.0,0.98,0.0,0.98,0.0,0.98,0.0,0.98,0.0,0.98,0.0,0.98,0.0,0.98,0.0,0.98,0.0,0.98,0.0,0.98,0.0,0.98,0.12558944701323377,0.952705429419503,octahedron,pentagon,support
204.54,37.753521690035754,0.18457769477870223,1.456553339958191,0.041555944830179214,-0.4565533399581909,0.9584440551698208,1.2305450439453125,0.00845513679087162,1.258453607559204,0.009710162878036499,0.6756287813186646,0.04080427065491676,0.7424154877662659,0.9193664193153381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,octahedron,pyramid,support
252.72,46.90289543301139,0.18559233710435025,1.5225557088851929,0.020972879603505135,-0.5225557088851929,0.9790271203964949,1.2511736154556274,0.008783881552517414,1.3363572359085083,0.009764689020812511,0.8492568731307983,0.019804388284683228,0.923961877822876,0.8659337759017944,0.168,0.37386628625753354,0.0,0.832,0.0,0.832,0.0,0.832,0.0,0.832,0.0,0.832,0.0,0.832,0.0,0.832,0.0,0.832,0.0,0.832,0.0,0.832,0.0,0.832,0.0,0.832,0.2328427064006558,0.9997962303588805,pentagon,pipe,support
250.008,40.97862779547407,0.16390926608538153,1.99087655544281,0.01213197410106659,-0.9908765554428101,0.9878680258989334,1.8622920513153076,0.004867321811616421,1.9642081260681152,0.00564674474298954,0.6898311972618103,0.011093225330114365,0.9610863924026489,0.9724416732788086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pentagon,pyramid,support
195.912,62.2509136961057,0.3177493655115853,0.819091260433197,0.02565309777855873,0.18090873956680298,0.9743469022214413,0.6023911237716675,0.010079490952193737,0.6505407094955444,0.01061580516397953,0.5525339841842651,0.023928677663207054,0.9547367691993713,0.5972304940223694,0.164,0.37027557305336795,0.27999999999999997,0.856,0.0,0.836,0.5588235294117647,0.88,0.0,0.836,0.5428571428571429,0.872,0.0,0.836,0.576,0.788,0.0,0.836,0.32727272727272727,0.852,0.0,0.836,0.0,0.836,0.5428571428571429,0.872,0.5547768116876997,1.0,pipe,torus,support
225.192,47.53688184978059,0.21109489613210322,1.2637895345687866,0.007080164272338152,-0.2637895345687866,0.9929198357276618,1.1124531030654907,0.00294444989413023,1.1627922058105469,0.003483136184513569,0.6069791316986084,0.006793810520321131,0.9599748849868774,0.9778809547424316,0.032,0.176,0.0,0.968,0.0,0.968,0.0,0.968,0.0,0.968,0.0,0.968,0.0,0.968,0.0,0.968,0.0,0.968,0.0,0.968,0.0,0.968,0.0,0.968,0.0,0.968,0.23759740185546654,0.9998507818715029,pipe,dumbbell,support
179.356,49.03326691135315,0.2733851497098126,0.8503878116607666,0.13128311932086945,0.1496121883392334,0.8687168806791306,0.6843254566192627,0.023421665653586388,0.7447983026504517,0.03822953626513481,0.45491182804107666,0.11057689040899277,0.7278211712837219,0.9006307125091553,0.192,0.3938730760029175,0.0,0.808,0.0,0.808,0.0,0.808,0.0,0.808,0.0,0.808,0.0,0.808,0.0,0.808,0.0,0.808,0.0,0.808,0.0,0.808,0.0,0.808,0.0,0.808,0.01079925729034783,0.1349115946397219,pyramid,triangular_prism,support
278.216,44.91228500087699,0.16142955473760312,1.0620487928390503,1.0008049011230469,-0.06204879283905029,-0.000804901123046875,0.9868037104606628,0.47602972388267517,1.0454167127609253,0.4783083200454712,0.3642643094062805,0.8024709224700928,0.918505072593689,0.9980654716491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pyramid,sphere,support
290.1,32.981964768642875,0.11369170895774862,2.5857150554656982,0.010111014358699322,-1.5857150554656982,0.9898889856413007,2.247248649597168,0.0017956197261810303,2.260300874710083,0.0031110954005271196,1.246468424797058,0.013550045900046825,0.6039645671844482,0.9968947768211365,0.212,0.408724846320847,0.0,0.788,0.0,0.788,0.0,0.788,0.0,0.788,0.0,0.788,0.0,0.788,0.0,0.788,0.0,0.788,0.0,0.788,0.0,0.788,0.0,0.788,0.0,0.788,0.05149230569244546,0.582417533518229,sphere,pipe,support
300.644,7.9577172606219175,0.026468904287535816,3.5277538299560547,0.04259567707777023,-2.5277538299560547,0.9574043229222298,3.4387738704681396,0.008328208699822426,3.447103500366211,0.00945362914353609,0.7832418084144592,0.04685240238904953,0.9880942702293396,0.9606789946556091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sphere,cone,support
235.292,55.625306614885275,0.23640968080038965,0.7920865416526794,0.11945874989032745,0.20791345834732056,0.8805412501096725,0.6117490530014038,0.03155549243092537,0.6975180506706238,0.07250822335481644,0.48154667019844055,0.09338853508234024,0.8297179937362671,0.7751399874687195,0.36,0.48,0.8333333333333333,0.888,0.44444444444444436,0.74,0.8505747126436781,0.896,0.0,0.64,0.8505747126436781,0.896,0.0,0.64,0.7787610619469026,0.8,0.0,0.64,0.6106870229007634,0.796,0.0,0.64,0.7310344827586207,0.844,0.7924528301886793,0.868,0.7480193269334819,1.0,torus,bowl,support
226.808,41.515914249839184,0.1830443117078727,0.7055425643920898,0.13039186596870422,0.29445743560791016,0.8696081340312958,0.5992642641067505,0.06200779601931572,0.6664054989814758,0.06359971314668655,0.3292248249053955,0.11434437334537506,0.3077501356601715,0.988323986530304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,torus,octahedron,support
203.26,49.79253357683258,0.2449696623872507,1.0573999881744385,0.09125080704689026,-0.05739998817443848,0.9087491929531097,0.9094076156616211,0.02978716976940632,0.9434226751327515,0.03134842589497566,0.5129530429840088,0.06682733446359634,0.9562459588050842,0.8564841747283936,0.252,0.43416126036301306,0.5154639175257733,0.812,0.0,0.748,0.5333333333333333,0.804,0.0,0.748,0.5333333333333333,0.804,0.0,0.748,0.5102040816326531,0.808,0.0,0.748,0.2432432432432432,0.776,0.0,0.748,0.11764705882352941,0.76,0.5333333333333333,0.804,0.5621606286760517,1.0,triangular_prism,pentagon,support
183.752,40.578645812791734,0.22083376405585642,1.3298325538635254,0.021387802436947823,-0.3298325538635254,0.9786121975630522,1.2551406621932983,0.004362114705145359,1.28873610496521,0.004932452458888292,0.4524640738964081,0.02095985785126686,0.9521968960762024,0.9990466237068176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triangular_prism,cone,support
